"PUBLICO","VEICULO","ESTADO","MES","VALOR_FIPE","VALOR_SEGURO_VENDIDO"
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1744.68
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1847.65
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1540.47
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1713.71
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1602.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1388.35
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1615.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1814.09
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1788.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2133.95
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1428.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2097.14
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2154.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2084.82
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2168.12
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2201.61
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2171.4
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1880.73
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1678.89
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1774.32
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2018.46
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1665.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1922.38
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1842.47
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2152.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1763.31
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1422.35
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1863.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1899.45
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2435.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2445.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1492.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1728.04
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1608.14
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1811.06
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1810.68
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1471.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1686.05
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1420.57
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1912.52
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2003.75
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1781.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1884.89
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2068.58
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1365.96
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1994.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1929.43
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1425.61
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1906.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1855.23
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2271.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2104.65
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1832.33
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1733.88
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2404.56
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1832.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1739.16
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1547.6
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1900.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2109.34
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2203.13
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1487.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1661.64
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2064.28
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1518.55
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1981.38
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1971.08
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1540.01
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1287.16
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1845.08
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1968.29
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2224.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1801.66
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1523.48
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1949.28
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1886.9
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1774.95
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1587.93
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1891.59
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2016.67
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1597.06
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2272.97
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1233.82
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1574.88
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2256.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1497.57
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2477.14
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2049.58
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1756.7
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1729.07
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1556.5
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2270.39
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1593.84
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1981.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1651.61
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,2124.58
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","SP",1,44244,1819.1
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2004.17
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2122.42
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2204.23
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2536.55
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2770.79
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2256.72
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2387.59
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1940.16
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2352.49
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1915.55
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1726.7
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1996.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1787.25
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1750.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2195.01
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2020.19
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1618.86
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2122.66
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2031.39
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1974.28
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2125.48
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1370.13
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1241.55
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2115.14
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1336.41
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1706.73
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2202.92
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2125.15
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1362.3
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1609.95
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1525.55
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1851.75
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1545.41
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1337.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2286.91
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2080.04
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2207.96
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2147.26
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2092.95
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1831.07
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2121.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2247.18
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1625.91
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2506.44
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1676.48
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2600.31
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1454.78
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1677.4
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1740.61
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2154.18
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1181.93
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2264.54
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2559.89
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2147.43
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2182.94
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1420.99
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1933.65
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1925.87
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2338.71
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1712.2
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2012.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1337.95
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1728.6
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1791.68
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1810.52
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1424.86
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1628.76
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1891.3
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2523.11
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2562.76
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1673.51
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1780.79
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2323.94
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,2113.07
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1955.62
"Masculino","KWID LIFE 1.0 12V FLEX MANUAL 4P (2020/2020)","SP",1,34756,1835.01
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2674.45
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2521.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2432.99
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1777.1
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1895.03
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2604.44
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2922.44
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2454.94
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2840.96
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2806.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2828.03
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2669.64
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2674.48
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1705.22
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2866.53
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2863.04
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2604.33
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2350.41
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2437.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1985.59
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2401.64
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2557.2
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2792.3
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2584.21
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2227.31
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2736.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2797.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2291.03
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2448.64
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2848.99
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2455.56
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2407.6
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2245.13
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2461.73
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2488.44
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2587.44
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3337.13
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2645.73
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3152.06
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2904.1
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2803.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3602.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2557.19
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2457.84
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2527.63
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1834.47
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3190.89
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1862.52
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2722.62
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2599
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2521.87
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2001.96
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1970.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2539.47
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2236.77
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2903.37
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2547.18
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2433.39
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2260.95
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2918.24
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2147.94
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3037.8
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2845.85
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2788.39
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2858.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2327.55
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2755.51
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2909.74
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2725.1
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2814.94
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2612.22
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2611.01
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2578.69
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2237.5
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1848.79
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2727.8
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2901.91
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2143.35
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2496.99
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2647.84
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1915.81
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2669.31
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2137.02
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3068.26
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2490.67
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2325.16
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2792.53
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1817.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2633.49
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2824.27
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2771.65
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3031.78
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2511.15
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,1413.44
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2568.94
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,3037.72
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2178.66
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2696.54
"Masculino","NOVO KA S 1.0 TICVT FLEX 4P (2020/2020)","RJ",1,44244,2506.97
